,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
309,10225122,HY412151,09/05/2015 11:05:00 PM,020XX W 69TH ST,0460,BATTERY,SIMPLE,STREET,False,False,735,7.0,17.0,67.0,08B,1164023.0,1858896.0,2015,02/10/2018 03:50:01 PM,41.768431709,-87.674333391,"(41.768431709, -87.674333391)",17.0,22257.0,65.0,283.0,31.0,23.0,17.0,7.0
310,10225123,HY412174,09/05/2015 11:05:00 PM,020XX W 69TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,735,7.0,17.0,67.0,07,1164032.0,1858566.0,2015,02/10/2018 03:50:01 PM,41.767525954,-87.67430967,"(41.767525954, -87.67430967)",17.0,22257.0,65.0,283.0,31.0,23.0,17.0,7.0
311,10225124,HY412104,09/05/2015 10:05:00 PM,056XX S GREEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,712,7.0,20.0,68.0,08B,1171599.0,1867522.0,2015,02/10/2018 03:50:01 PM,41.791939812,-87.646311061,"(41.791939812, -87.646311061)",53.0,21559.0,66.0,113.0,4.0,11.0,17.0,261.0
312,11645557,JC212685,04/01/2018 12:01:00 AM,080XX S VERNON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,631,6.0,6.0,44.0,11,,,2018,04/06/2019 04:04:43 PM,,,,,,,,,,,
313,10225125,HY412087,09/05/2015 09:30:00 PM,007XX W 74TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,732,7.0,17.0,68.0,08B,1172792.0,1855810.0,2015,02/10/2018 03:50:01 PM,41.759774484,-87.64228165,"(41.759774484, -87.64228165)",17.0,21559.0,66.0,511.0,32.0,11.0,17.0,214.0
314,10225126,HY412167,09/05/2015 10:38:00 PM,052XX W LAWRENCE AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,False,False,1623,16.0,45.0,11.0,08B,1140590.0,1931415.0,2015,02/10/2018 03:50:01 PM,41.967894103,-87.758447877,"(41.967894103, -87.758447877)",20.0,21869.0,15.0,260.0,50.0,48.0,12.0,58.0
315,10225127,HY412176,09/05/2015 11:05:00 PM,028XX W 59TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,True,False,824,8.0,16.0,63.0,15,1158598.0,1865402.0,2015,02/10/2018 03:50:01 PM,41.786397451,-87.694041499,"(41.786397451, -87.694041499)",19.0,21867.0,64.0,764.0,2.0,58.0,13.0,269.0
316,10225128,HY412215,09/06/2015 12:02:00 AM,079XX S EXCHANGE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,PARKING LOT/GARAGE(NON.RESID.),True,False,422,4.0,7.0,46.0,18,1197209.0,1852961.0,2015,02/10/2018 03:50:01 PM,41.751383531,-87.552889749,"(41.751383531, -87.552889749)",43.0,21202.0,42.0,505.0,37.0,25.0,19.0,234.0
317,10225129,HY412207,09/06/2015 12:07:00 AM,016XX N HAMLIN AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,True,False,2535,25.0,30.0,23.0,26,1150799.0,1910566.0,2015,02/10/2018 03:50:01 PM,41.910488657,-87.721457048,"(41.910488657, -87.721457048)",10.0,22535.0,24.0,391.0,49.0,1.0,6.0,193.0
318,10225131,HY412137,09/05/2015 09:35:00 PM,003XX S HOMAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,VEHICLE NON-COMMERCIAL,True,False,1133,11.0,28.0,27.0,11,1153780.0,1898021.0,2015,02/10/2018 03:50:01 PM,41.876005082,-87.71084027,"(41.876005082, -87.71084027)",11.0,21572.0,28.0,765.0,23.0,30.0,16.0,140.0
319,10225132,HY412181,09/05/2015 11:40:00 PM,016XX W 63RD ST,2023,NARCOTICS,POSS: HEROIN(BRN/TAN),STREET,True,False,725,7.0,15.0,67.0,18,1166326.0,1862922.0,2015,02/10/2018 03:50:01 PM,41.779430846,-87.665777206,"(41.779430846, -87.665777206)",44.0,22257.0,65.0,276.0,3.0,23.0,17.0,164.0
320,10225133,HY412232,09/06/2015 12:35:00 AM,029XX W JACKSON BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,True,False,1124,11.0,2.0,27.0,18,1156931.0,1898553.0,2015,02/10/2018 03:50:01 PM,41.877401649,-87.699256437,"(41.877401649, -87.699256437)",11.0,21184.0,28.0,51.0,46.0,28.0,16.0,123.0
321,10225134,HY412226,09/06/2015 12:01:00 AM,070XX S JEFFERY BLVD,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,331,3.0,5.0,43.0,18,1190761.0,1858717.0,2015,02/10/2018 03:50:01 PM,41.767336547,-87.57633249,"(41.767336547, -87.57633249)",32.0,22538.0,39.0,381.0,33.0,24.0,18.0,212.0
322,10225135,HY412217,09/05/2015 03:00:00 PM,028XX W LAWRENCE AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,PARK PROPERTY,True,True,2031,20.0,40.0,4.0,04A,1156793.0,1931761.0,2015,02/10/2018 03:50:01 PM,41.968529752,-87.698860976,"(41.968529752, -87.698860976)",13.0,21849.0,6.0,666.0,24.0,20.0,5.0,10.0
323,10225137,HY412193,09/05/2015 11:27:00 PM,002XX S LOCKWOOD AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,SIDEWALK,True,False,1522,15.0,29.0,25.0,15,1141049.0,1898354.0,2015,02/10/2018 03:50:01 PM,41.877162736,-87.757576345,"(41.877162736, -87.757576345)",52.0,22216.0,26.0,68.0,7.0,32.0,25.0,97.0
324,10225138,HY412224,09/06/2015 12:25:00 AM,013XX W WINNEMAC AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,2033,20.0,46.0,3.0,08A,1166516.0,1933680.0,2015,09/17/2015 11:37:18 AM,41.973592405,-87.663054812,"(41.973592405, -87.663054812)",40.0,22616.0,31.0,633.0,18.0,15.0,2.0,36.0
325,10225139,HY412236,09/06/2015 12:18:00 AM,060XX W ROSCOE ST,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,STREET,True,False,1633,16.0,38.0,17.0,24,1135548.0,1921982.0,2015,02/10/2018 03:50:01 PM,41.942100343,-87.777212282,"(41.942100343, -87.777212282)",39.0,22254.0,17.0,459.0,44.0,52.0,12.0,27.0
326,10225140,HY412231,09/06/2015 12:25:00 AM,005XX S STATE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,SIDEWALK,True,False,123,1.0,2.0,32.0,18,1176447.0,1897915.0,2015,09/17/2015 11:37:18 AM,41.875232942,-87.6276188,"(41.875232942, -87.6276188)",48.0,14913.0,38.0,92.0,10.0,35.0,22.0,144.0
327,10225141,HY412211,09/01/2015 02:30:00 AM,056XX N LINCOLN AVE,0810,THEFT,OVER $500,HOTEL/MOTEL,False,False,2011,20.0,40.0,2.0,06,1157660.0,1937177.0,2015,02/10/2018 03:50:01 PM,41.983373861,-87.695524775,"(41.983373861, -87.695524775)",46.0,4450.0,20.0,15.0,24.0,50.0,2.0,57.0
328,10225142,HY412197,09/05/2015 10:10:00 PM,062XX S SACRAMENTO AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,ALLEY,False,False,823,8.0,15.0,66.0,26,1157456.0,1863056.0,2015,02/10/2018 03:50:01 PM,41.779982915,-87.698292215,"(41.779982915, -87.698292215)",44.0,21867.0,64.0,182.0,2.0,58.0,13.0,276.0
329,10225143,HY412062,09/01/2015 09:00:00 AM,050XX S LAKE SHORE DR SB,0890,THEFT,FROM BUILDING,APARTMENT,False,False,222,2.0,4.0,39.0,06,1189076.0,1871993.0,2015,02/10/2018 03:50:01 PM,41.803807415,-87.58208345,"(41.803807415, -87.58208345)",1.0,21192.0,5.0,400.0,33.0,10.0,24.0,113.0
330,10225144,HY408983,09/03/2015 03:04:00 PM,012XX W GARFIELD BLVD,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,False,False,713,7.0,16.0,67.0,07,1169127.0,1868181.0,2015,02/10/2018 03:50:01 PM,41.793802035,-87.65535639,"(41.793802035, -87.65535639)",19.0,22257.0,65.0,297.0,4.0,37.0,23.0,127.0
331,10225145,HY412158,09/05/2015 10:35:00 PM,020XX E 71ST ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,False,331,3.0,5.0,43.0,15,1190856.0,1858321.0,2015,09/17/2015 11:37:18 AM,41.766247597,-87.575997062,"(41.766247597, -87.575997062)",32.0,22538.0,39.0,152.0,33.0,24.0,18.0,262.0
332,10225146,HY412250,09/06/2015 12:08:00 AM,042XX W CERMAK RD,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,True,False,1012,10.0,24.0,29.0,26,1148196.0,1889031.0,2015,02/10/2018 03:50:01 PM,41.851444728,-87.73157428,"(41.851444728, -87.73157428)",14.0,21569.0,30.0,125.0,28.0,57.0,21.0,161.0
333,10225147,HY412183,09/05/2015 10:30:00 PM,049XX W WALTON ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,False,True,1531,15.0,37.0,25.0,04B,1143325.0,1905860.0,2015,02/10/2018 03:50:01 PM,41.897717895,-87.749031759,"(41.897717895, -87.749031759)",4.0,4299.0,26.0,585.0,45.0,5.0,25.0,69.0
334,10225148,HY412256,09/06/2015 01:25:00 AM,0000X W DIVISION ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,True,False,1824,18.0,42.0,8.0,08B,1175912.0,1908369.0,2015,02/10/2018 03:50:01 PM,41.903931334,-87.629268148,"(41.903931334, -87.629268148)",22.0,14926.0,37.0,230.0,11.0,54.0,14.0,197.0
335,10225149,HY412228,09/05/2015 11:30:00 PM,003XX E 75TH ST,0820,THEFT,$500 AND UNDER,STREET,False,False,323,3.0,6.0,69.0,06,1179912.0,1855363.0,2015,02/10/2018 03:50:01 PM,41.75838795,-87.616200733,"(41.75838795, -87.616200733)",31.0,21546.0,67.0,475.0,32.0,61.0,20.0,228.0
336,10225150,HY412259,09/06/2015 01:27:00 AM,026XX N PARKSIDE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2514,25.0,30.0,19.0,14,1138261.0,1917001.0,2015,02/10/2018 03:50:01 PM,41.928383224,-87.767361524,"(41.928383224, -87.767361524)",27.0,22615.0,19.0,58.0,21.0,2.0,6.0,177.0
337,10225151,HY412220,09/06/2015 12:20:00 AM,041XX W BARRY AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,2523,25.0,31.0,21.0,06,1148130.0,1920288.0,2015,02/10/2018 03:50:01 PM,41.937218558,-87.731011162,"(41.937218558, -87.731011162)",7.0,22618.0,22.0,464.0,17.0,21.0,6.0,175.0
338,10225152,HY412147,09/05/2015 12:30:00 PM,009XX E 80TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,624,6.0,8.0,44.0,05,1184058.0,1852160.0,2015,02/10/2018 03:50:01 PM,41.749502746,-87.601106068,"(41.749502746, -87.601106068)",9.0,21546.0,40.0,247.0,35.0,61.0,20.0,227.0
339,10225154,HY412165,09/05/2015 10:30:00 PM,025XX W SUPERIOR ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,False,1221,12.0,26.0,24.0,14,1159261.0,1904906.0,2015,02/10/2018 03:50:01 PM,41.894787298,-87.690526564,"(41.894787298, -87.690526564)",10.0,21184.0,25.0,545.0,49.0,28.0,15.0,80.0
340,10225155,HY412177,09/05/2015 10:42:00 PM,007XX W IRVING PARK RD,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,False,1915,19.0,46.0,3.0,24,1170563.0,1926785.0,2015,02/10/2018 03:50:01 PM,41.954584472,-87.648375776,"(41.954584472, -87.648375776)",37.0,21186.0,57.0,690.0,39.0,53.0,5.0,18.0
341,10225156,HY412175,09/05/2015 11:30:00 PM,056XX S WABASH AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,225,2.0,20.0,40.0,05,1177675.0,1867718.0,2015,02/10/2018 03:50:01 PM,41.792342253,-87.624025622,"(41.792342253, -87.624025622)",53.0,22260.0,7.0,403.0,4.0,60.0,24.0,111.0
342,10225157,HY412262,09/05/2015 10:00:00 PM,002XX S WABASH AVE,0890,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,113,1.0,42.0,32.0,06,1176846.0,1899332.0,2015,02/10/2018 03:50:01 PM,41.87911226,-87.626110978,"(41.87911226, -87.626110978)",22.0,14912.0,38.0,367.0,36.0,29.0,22.0,126.0
343,10225158,HY412138,09/05/2015 09:30:00 PM,087XX S VINCENNES AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,2222,22.0,21.0,71.0,06,1172035.0,1847022.0,2015,02/10/2018 03:50:01 PM,41.735675715,-87.645313581,"(41.735675715, -87.645313581)",18.0,21554.0,70.0,533.0,13.0,59.0,9.0,243.0
344,10225159,HY412140,09/05/2015 04:00:00 PM,109XX S DOTY AVE E,0810,THEFT,OVER $500,OTHER,False,False,513,5.0,10.0,51.0,06,1185667.0,1832643.0,2015,02/10/2018 03:50:01 PM,41.695908161,-87.595822806,"(41.695908161, -87.595822806)",47.0,22250.0,48.0,174.0,47.0,19.0,19.0,255.0
345,10225160,HY412150,09/05/2015 04:45:00 PM,063XX N HERMITAGE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2433,24.0,40.0,77.0,07,1163623.0,1941926.0,2015,02/10/2018 03:50:01 PM,41.996281323,-87.673459439,"(41.996281323, -87.673459439)",46.0,4451.0,76.0,537.0,24.0,14.0,11.0,50.0
346,10225161,HY412111,09/05/2015 10:00:00 PM,056XX S DR MARTIN LUTHER KING JR DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,231,2.0,20.0,40.0,14,1179885.0,1867783.0,2015,02/10/2018 03:50:01 PM,41.792470297,-87.615919964,"(41.792470297, -87.615919964)",53.0,22260.0,7.0,401.0,4.0,60.0,24.0,124.0
347,10225162,HY412225,09/05/2015 11:42:00 PM,009XX N HAMLIN AVE,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,APARTMENT,True,True,1112,11.0,27.0,23.0,18,1150881.0,1906019.0,2015,02/10/2018 03:50:01 PM,41.898009641,-87.721274991,"(41.898009641, -87.721274991)",41.0,4299.0,24.0,456.0,46.0,5.0,16.0,66.0
348,10225163,HY412099,09/05/2015 12:35:00 PM,016XX W JUNEWAY TER,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,2422,24.0,49.0,1.0,26,1163837.0,1951492.0,2015,02/10/2018 03:50:01 PM,42.022526099,-87.672400555,"(42.022526099, -87.672400555)",3.0,21853.0,10.0,340.0,5.0,9.0,11.0,32.0
349,10225164,HY412213,09/06/2015 12:10:00 AM,054XX S UNIVERSITY AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,233,2.0,4.0,41.0,03,1184722.0,1869541.0,2015,02/10/2018 03:50:01 PM,41.797182256,-87.598128455,"(41.797182256, -87.598128455)",1.0,21192.0,8.0,441.0,33.0,10.0,24.0,124.0
350,10225165,HY412216,09/05/2015 11:52:00 PM,057XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,232,2.0,20.0,40.0,14,1178137.0,1866990.0,2015,02/10/2018 03:50:01 PM,41.790334078,-87.622353626,"(41.790334078, -87.622353626)",53.0,22260.0,7.0,403.0,4.0,60.0,24.0,268.0
351,10225166,HY412142,09/05/2015 08:30:00 PM,061XX N FAIRFIELD AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,2413,24.0,50.0,2.0,08A,1156889.0,1940684.0,2015,02/10/2018 03:50:01 PM,41.993012947,-87.698264731,"(41.993012947, -87.698264731)",42.0,4450.0,20.0,31.0,24.0,50.0,11.0,52.0
352,10225167,HY412118,09/05/2015 04:00:00 PM,012XX W LAKE ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1224,12.0,27.0,28.0,08B,1168330.0,1901590.0,2015,02/10/2018 03:50:01 PM,41.885496686,-87.657314707,"(41.885496686, -87.657314707)",41.0,14917.0,29.0,63.0,46.0,44.0,15.0,78.0
353,10225168,HY412184,09/05/2015 11:30:00 PM,015XX S HARDING AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1014,10.0,24.0,29.0,08B,1150298.0,1892207.0,2015,02/10/2018 03:50:01 PM,41.860119379,-87.723776616,"(41.860119379, -87.723776616)",36.0,21569.0,30.0,33.0,14.0,57.0,21.0,156.0
354,10225169,HY412026,09/05/2015 07:38:00 PM,006XX N HAMLIN AVE,0461,BATTERY,AGG PO HANDS ETC SERIOUS INJ,ALLEY,True,False,1122,11.0,27.0,23.0,04B,1150942.0,1904012.0,2015,02/10/2018 03:50:01 PM,41.892501035,-87.721103543,"(41.892501035, -87.721103543)",41.0,21572.0,24.0,584.0,46.0,30.0,16.0,82.0
355,10225170,HY412254,09/06/2015 01:15:00 AM,041XX W 26TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,False,1031,10.0,22.0,30.0,14,1149190.0,1886400.0,2015,02/10/2018 03:50:01 PM,41.844205755,-87.727994095,"(41.844205755, -87.727994095)",14.0,21569.0,32.0,194.0,28.0,57.0,21.0,167.0
356,10225171,HY412287,09/06/2015 01:00:00 AM,003XX W 95TH ST,0460,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,False,False,634,6.0,21.0,49.0,08B,1175478.0,1841921.0,2015,02/10/2018 03:50:01 PM,41.721601671,-87.632851859,"(41.721601671, -87.632851859)",18.0,21861.0,45.0,187.0,13.0,19.0,10.0,250.0
357,10225172,HY412223,09/06/2015 12:21:00 AM,019XX S ST LOUIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,1024,10.0,24.0,29.0,14,1153404.0,1890300.0,2015,02/10/2018 03:50:01 PM,41.854825273,-87.712425854,"(41.854825273, -87.712425854)",36.0,21569.0,30.0,157.0,14.0,57.0,21.0,130.0
358,10225174,HY412251,09/06/2015 12:55:00 AM,064XX S DR MARTIN LUTHER KING JR DR,0560,ASSAULT,SIMPLE,APARTMENT,False,True,312,3.0,20.0,69.0,08A,1180025.0,1862479.0,2015,02/10/2018 03:50:01 PM,41.777912407,-87.615568965,"(41.777912407, -87.615568965)",53.0,22260.0,67.0,122.0,4.0,60.0,18.0,277.0
359,10225175,HY412289,09/06/2015 12:25:00 AM,044XX W CARROLL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1113,11.0,28.0,26.0,08B,1146747.0,1901929.0,2015,02/10/2018 03:50:01 PM,41.886866154,-87.736563412,"(41.886866154, -87.736563412)",11.0,21572.0,27.0,732.0,23.0,30.0,16.0,90.0
360,10225176,HY412282,09/06/2015 02:00:00 AM,028XX W MONROE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1124,11.0,2.0,27.0,14,1157517.0,1899561.0,2015,02/10/2018 03:50:01 PM,41.880155799,-87.697077361,"(41.880155799, -87.697077361)",48.0,21184.0,28.0,51.0,46.0,28.0,16.0,123.0
361,10225177,HY412082,09/04/2015 03:00:00 PM,071XX S CONSTANCE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENTIAL YARD (FRONT/BACK),False,False,324,3.0,5.0,43.0,26,1189608.0,1858016.0,2015,02/10/2018 03:50:01 PM,41.765440714,-87.58058114,"(41.765440714, -87.58058114)",32.0,22538.0,39.0,452.0,37.0,24.0,18.0,217.0
362,10225178,HY412274,09/05/2015 09:50:00 PM,070XX S VERNON AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,False,False,322,3.0,6.0,69.0,08A,1180462.0,1858540.0,2015,02/10/2018 03:50:01 PM,41.767093374,-87.614087692,"(41.767093374, -87.614087692)",31.0,22260.0,67.0,480.0,32.0,60.0,18.0,211.0
363,10225179,HY412280,09/06/2015 01:30:00 AM,003XX S MAPLEWOOD AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,ALLEY,False,True,1125,11.0,2.0,28.0,26,1159433.0,1898396.0,2015,02/10/2018 03:50:01 PM,41.876919736,-87.69007408,"(41.876919736, -87.69007408)",48.0,21184.0,29.0,785.0,46.0,28.0,16.0,138.0
364,10225180,HY412284,09/06/2015 01:45:00 AM,050XX W ADAMS ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1533,15.0,28.0,25.0,14,1142625.0,1898857.0,2015,02/10/2018 03:50:01 PM,41.878513874,-87.751777135,"(41.878513874, -87.751777135)",11.0,22216.0,26.0,184.0,23.0,32.0,25.0,137.0
365,10225181,HY412273,09/06/2015 12:24:00 AM,073XX S EMERALD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,False,False,732,7.0,17.0,68.0,15,1172568.0,1856301.0,2015,02/10/2018 03:50:01 PM,41.761126784,-87.643088168,"(41.761126784, -87.643088168)",17.0,21559.0,66.0,511.0,32.0,11.0,17.0,214.0
366,10225182,HY412299,09/06/2015 01:30:00 AM,061XX S COTTAGE GROVE AVE,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,SIDEWALK,True,False,313,3.0,20.0,42.0,24,1182620.0,1864479.0,2015,02/10/2018 03:50:01 PM,41.783340761,-87.605993706,"(41.783340761, -87.605993706)",53.0,22260.0,9.0,471.0,4.0,60.0,18.0,275.0
367,10225183,HY412272,09/06/2015 01:25:00 AM,022XX N KNOX AVE,0453,BATTERY,AGGRAVATED PO: OTHER DANG WEAP,SIDEWALK,True,False,2522,25.0,31.0,19.0,04B,1145024.0,1914388.0,2015,02/10/2018 03:50:01 PM,41.921087706,-87.742575717,"(41.921087706, -87.742575717)",7.0,22615.0,19.0,289.0,44.0,2.0,6.0,188.0
368,10225184,HY412270,09/06/2015 01:40:00 AM,033XX N HALSTED ST,0460,BATTERY,SIMPLE,SIDEWALK,True,False,1925,19.0,44.0,6.0,08B,1170327.0,1922606.0,2015,02/10/2018 03:50:01 PM,41.943122315,-87.649365938,"(41.943122315, -87.649365938)",38.0,4449.0,57.0,731.0,25.0,22.0,5.0,28.0
369,10225185,HY412277,09/06/2015 01:40:00 AM,051XX W DIVERSEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,2521,25.0,31.0,19.0,08B,1141535.0,1918128.0,2015,02/10/2018 03:50:01 PM,41.931415894,-87.755302635,"(41.931415894, -87.755302635)",7.0,22615.0,19.0,355.0,17.0,21.0,6.0,176.0
370,10225186,HY412278,09/06/2015 01:24:00 AM,026XX S PULASKI RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,1031,10.0,22.0,30.0,18,1150138.0,1886085.0,2015,02/10/2018 03:50:01 PM,41.843322966,-87.724523264,"(41.843322966, -87.724523264)",14.0,21569.0,32.0,194.0,28.0,57.0,21.0,167.0
371,10225187,HY412113,09/05/2015 06:00:00 PM,020XX W LE MOYNE ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1424,14.0,1.0,24.0,06,1162630.0,1909836.0,2015,02/10/2018 03:50:01 PM,41.908245663,-87.678014854,"(41.908245663, -87.678014854)",24.0,21560.0,25.0,481.0,41.0,4.0,7.0,200.0
372,10225188,HY412261,09/05/2015 11:58:00 PM,079XX S VERNON AVE,0560,ASSAULT,SIMPLE,APARTMENT,True,False,624,6.0,6.0,44.0,08A,1180623.0,1852364.0,2015,02/10/2018 03:50:01 PM,41.750142073,-87.613686938,"(41.750142073, -87.613686938)",31.0,21546.0,40.0,11.0,32.0,61.0,20.0,227.0
373,10225190,HY412276,09/06/2015 12:47:00 AM,073XX S ASHLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,734,7.0,17.0,67.0,14,1166951.0,1856167.0,2015,02/10/2018 03:50:01 PM,41.760880906,-87.6636787,"(41.760880906, -87.6636787)",17.0,22257.0,65.0,433.0,31.0,23.0,17.0,216.0
374,10225191,HY412230,09/05/2015 11:58:00 PM,023XX W DEVON AVE,2022,NARCOTICS,POSS: COCAINE,STREET,True,False,2413,24.0,50.0,2.0,18,1159711.0,1942437.0,2015,02/10/2018 03:50:01 PM,41.997765346,-87.687835766,"(41.997765346, -87.687835766)",42.0,4450.0,20.0,320.0,27.0,12.0,11.0,46.0
375,10225192,HY412323,09/06/2015 02:33:00 AM,017XX W 74TH ST,2027,NARCOTICS,POSS: CRACK,STREET,True,False,735,7.0,17.0,67.0,18,1166045.0,1855625.0,2015,09/17/2015 11:37:18 AM,41.75941289,-87.667014635,"(41.75941289, -87.667014635)",17.0,22257.0,65.0,433.0,31.0,23.0,17.0,7.0
376,10225193,HY412324,09/06/2015 02:41:00 AM,041XX W POTOMAC AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,SIDEWALK,True,False,2534,25.0,37.0,23.0,26,1148522.0,1908338.0,2015,02/10/2018 03:50:01 PM,41.904419071,-87.729879538,"(41.904419071, -87.729879538)",4.0,4299.0,24.0,286.0,45.0,5.0,6.0,194.0
377,10225194,HY412281,09/06/2015 01:37:00 AM,017XX W CERMAK RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,1234,12.0,25.0,31.0,18,1165082.0,1889456.0,2015,02/10/2018 03:50:01 PM,41.852269532,-87.669586473,"(41.852269532, -87.669586473)",8.0,14920.0,33.0,343.0,26.0,43.0,15.0,121.0
378,10225195,HY412308,09/06/2015 02:20:00 AM,050XX W DEMING PL,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,True,True,2521,25.0,31.0,19.0,26,1142399.0,1916498.0,2015,02/10/2018 03:50:01 PM,41.926926981,-87.752168148,"(41.926926981, -87.752168148)",7.0,22615.0,19.0,304.0,17.0,2.0,6.0,176.0
379,10225196,HY412326,09/06/2015 02:05:00 AM,014XX S RIDGEWAY AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,True,False,1011,10.0,24.0,29.0,18,1151608.0,1893012.0,2015,02/10/2018 03:50:01 PM,41.86230277,-87.718946769,"(41.86230277, -87.718946769)",36.0,21569.0,30.0,33.0,14.0,57.0,21.0,155.0
380,10225197,HY412255,09/06/2015 12:05:00 AM,005XX W WINNECONNA PKWY,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,STREET,True,False,621,6.0,17.0,69.0,18,1174163.0,1852703.0,2015,02/10/2018 03:50:01 PM,41.751218162,-87.637349083,"(41.751218162, -87.637349083)",17.0,21554.0,67.0,495.0,31.0,59.0,20.0,229.0
381,10225199,HY412339,09/06/2015 02:06:00 AM,057XX S MELVINA AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENTIAL YARD (FRONT/BACK),True,False,811,8.0,23.0,56.0,26,1136030.0,1865904.0,2015,09/17/2015 11:37:18 AM,41.7882057,-87.776776924,"(41.7882057, -87.776776924)",35.0,22268.0,53.0,590.0,15.0,7.0,13.0,131.0
